target_path,source_repository,source_path,source_commit_sha,migration_type,scientific_dependency,required_tests,audit_status,migration_date,notes
"src/vitaldb_state_selection/rl/environment/environment.py","khyitty/VitalDB-Feature-Selection","src/rl_env/environment.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/history.py","khyitty/VitalDB-Feature-Selection","src/rl_env/history.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/metrics.py","khyitty/VitalDB-Feature-Selection","src/rl_env/metrics.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/observation.py","khyitty/VitalDB-Feature-Selection","src/rl_env/observation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/reward.py","khyitty/VitalDB-Feature-Selection","src/rl_env/reward.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/schedules.py","khyitty/VitalDB-Feature-Selection","src/rl_env/schedules.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/state_adapters.py","khyitty/VitalDB-Feature-Selection","src/rl_env/state_adapters.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/state_manifests.py","khyitty/VitalDB-Feature-Selection","src/rl_env/state_manifests.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/validation.py","khyitty/VitalDB-Feature-Selection","src/rl_env/validation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl_handoff.py","khyitty/VitalDB-Feature-Selection","src/rl_handoff.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/__init__.py","khyitty/VitalDB-Feature-Selection","src/rl_training/__init__.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/action_wrapper.py","khyitty/VitalDB-Feature-Selection","src/rl_training/action_wrapper.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/analysis.py","khyitty/VitalDB-Feature-Selection","src/rl_training/analysis.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/attention_logging.py","khyitty/VitalDB-Feature-Selection","src/rl_training/attention_logging.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/callbacks.py","khyitty/VitalDB-Feature-Selection","src/rl_training/callbacks.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/cohort.py","khyitty/VitalDB-Feature-Selection","src/rl_training/cohort.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/config.py","khyitty/VitalDB-Feature-Selection","src/rl_training/config.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/device_benchmark.py","khyitty/VitalDB-Feature-Selection","src/rl_training/device_benchmark.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/environment_factory.py","khyitty/VitalDB-Feature-Selection","src/rl_training/environment_factory.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/evaluation.py","khyitty/VitalDB-Feature-Selection","src/rl_training/evaluation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/experiment_protocol.py","khyitty/VitalDB-Feature-Selection","src/rl_training/experiment_protocol.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/feature_extractors.py","khyitty/VitalDB-Feature-Selection","src/rl_training/feature_extractors.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/full_analysis.py","khyitty/VitalDB-Feature-Selection","src/rl_training/full_analysis.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/full_experiment.py","khyitty/VitalDB-Feature-Selection","src/rl_training/full_experiment.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/full_protocol.py","khyitty/VitalDB-Feature-Selection","src/rl_training/full_protocol.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/io.py","khyitty/VitalDB-Feature-Selection","src/rl_training/io.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/manifests.py","khyitty/VitalDB-Feature-Selection","src/rl_training/manifests.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/module5_audit.py","khyitty/VitalDB-Feature-Selection","src/rl_training/module5_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/official_demographics.py","khyitty/VitalDB-Feature-Selection","src/rl_training/official_demographics.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/pilot_analysis.py","khyitty/VitalDB-Feature-Selection","src/rl_training/pilot_analysis.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/pilot_experiment.py","khyitty/VitalDB-Feature-Selection","src/rl_training/pilot_experiment.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/pilot_final_audit.py","khyitty/VitalDB-Feature-Selection","src/rl_training/pilot_final_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/pilot_protocol.py","khyitty/VitalDB-Feature-Selection","src/rl_training/pilot_protocol.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/policy_registry.py","khyitty/VitalDB-Feature-Selection","src/rl_training/policy_registry.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/run_status.py","khyitty/VitalDB-Feature-Selection","src/rl_training/run_status.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/runtime_benchmark.py","khyitty/VitalDB-Feature-Selection","src/rl_training/runtime_benchmark.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/smoke.py","khyitty/VitalDB-Feature-Selection","src/rl_training/smoke.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/training/training.py","khyitty/VitalDB-Feature-Selection","src/rl_training/training.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/runtime_benchmark.py","khyitty/VitalDB-Feature-Selection","src/runtime_benchmark.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/simulator_compatible_training.py","khyitty/VitalDB-Feature-Selection","src/simulator_compatible_training.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/splits.py","khyitty/VitalDB-Feature-Selection","src/splits.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","patient_leakage;test_access_guard;deterministic_seed","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/training.py","khyitty/VitalDB-Feature-Selection","src/training.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/windows.py","khyitty/VitalDB-Feature-Selection","src/windows.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"tests/conftest.py","khyitty/VitalDB-Feature-Selection","tests/conftest.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_attention_audit.py","khyitty/VitalDB-Feature-Selection","tests/test_attention_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_attention_model.py","khyitty/VitalDB-Feature-Selection","tests/test_attention_model.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_attention_training.py","khyitty/VitalDB-Feature-Selection","tests/test_attention_training.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_audit_prediction_dataset.py","khyitty/VitalDB-Feature-Selection","tests/test_audit_prediction_dataset.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_baseline_comparison.py","khyitty/VitalDB-Feature-Selection","tests/test_baseline_comparison.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_baselines.py","khyitty/VitalDB-Feature-Selection","tests/test_baselines.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_colab_frozen_test_dependencies.py","khyitty/VitalDB-Feature-Selection","tests/test_colab_frozen_test_dependencies.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_colab_workflow.py","khyitty/VitalDB-Feature-Selection","tests/test_colab_workflow.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_datasets.py","khyitty/VitalDB-Feature-Selection","tests/test_datasets.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_external_rl_intake.py","khyitty/VitalDB-Feature-Selection","tests/test_external_rl_intake.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_faithfulness_audit.py","khyitty/VitalDB-Feature-Selection","tests/test_faithfulness_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","tests/test_frozen_candidate_analysis.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","tests/test_frozen_candidate_colab_bootstrap.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","tests/test_frozen_candidate_retraining.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","tests/test_frozen_predictive_test_evaluation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"tests/test_group_retraining_analysis.py","khyitty/VitalDB-Feature-Selection","tests/test_group_retraining_analysis.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","tests/test_heldout_alignment_validation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"tests/test_metrics.py","khyitty/VitalDB-Feature-Selection","tests/test_metrics.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_multiseed_aggregation.py","khyitty/VitalDB-Feature-Selection","tests/test_multiseed_aggregation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_multiseed_attention_audit.py","khyitty/VitalDB-Feature-Selection","tests/test_multiseed_attention_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_pkpd_reconstruction.py","khyitty/VitalDB-Feature-Selection","tests/test_pkpd_reconstruction.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_pkpd_simulator.py","khyitty/VitalDB-Feature-Selection","tests/test_pkpd_simulator.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_ppo_cohort_resolution.py","khyitty/VitalDB-Feature-Selection","tests/test_ppo_cohort_resolution.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_ppo_primary_state_full.py","khyitty/VitalDB-Feature-Selection","tests/test_ppo_primary_state_full.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_ppo_state_pilot.py","khyitty/VitalDB-Feature-Selection","tests/test_ppo_state_pilot.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_prediction_feature_profiles.py","khyitty/VitalDB-Feature-Selection","tests/test_prediction_feature_profiles.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_predictive_feature_selection.py","khyitty/VitalDB-Feature-Selection","tests/test_predictive_feature_selection.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","tests/test_predictive_stage_handoff.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"tests/test_preprocessing.py","khyitty/VitalDB-Feature-Selection","tests/test_preprocessing.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_primary_feature_selection.py","khyitty/VitalDB-Feature-Selection","tests/test_primary_feature_selection.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_rl_environment.py","khyitty/VitalDB-Feature-Selection","tests/test_rl_environment.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_rl_state_manifests.py","khyitty/VitalDB-Feature-Selection","tests/test_rl_state_manifests.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_rl_training.py","khyitty/VitalDB-Feature-Selection","tests/test_rl_training.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_runtime_benchmark.py","khyitty/VitalDB-Feature-Selection","tests/test_runtime_benchmark.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_simulator_compatible_training.py","khyitty/VitalDB-Feature-Selection","tests/test_simulator_compatible_training.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_splits.py","khyitty/VitalDB-Feature-Selection","tests/test_splits.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","patient_leakage;test_access_guard;deterministic_seed","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_training.py","khyitty/VitalDB-Feature-Selection","tests/test_training.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_validation_group_ablation.py","khyitty/VitalDB-Feature-Selection","tests/test_validation_group_ablation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","review_test_oracle_independence;synthetic_regression","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."
"tests/test_windows.py","khyitty/VitalDB-Feature-Selection","tests/test_windows.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Test idea may be reused only after checking that no legacy metric, ranking, checkpoint, or inspected test is an oracle."

